Name,State,Country,Address,Latitude,Longitude,Google Map Link,Domestic/International,Type
Norwood Memorial Airport,Massachusetts,United States,"111 Access Rd, Norwood",42.1879787,-71.1773908,https://www.google.com/maps/place/?q=place_id:ChIJR7YacGOA5IkR8owK4v5Rtis,Domestic,Airport
Beverly Regional Airport,Massachusetts,United States,"50 L P Henderson Rd, Beverly",42.5843983,-70.9153075,https://www.google.com/maps/place/?q=place_id:ChIJ0xb9gy4R44kRXl-TTxzH4Ck,Domestic,Airport
Lawrence Municipal Airport,Massachusetts,United States,"492 Sutton St, North Andover",42.7145633,-71.1201801,https://www.google.com/maps/place/?q=place_id:ChIJZ50fao0G44kRNSQqRUfI_fs,Domestic,Airport
Nashua Airport,New Hampshire,United States,"93 Perimeter Rd, Nashua",42.7802891,-71.5181132,https://www.google.com/maps/place/?q=place_id:ChIJuTSF9_m244kRBY4X6VDUJUY,Domestic,Airport
Mansfield Municipal Airport,Massachusetts,United States,"265 Fruit St, Mansfield",42.0050811,-71.2006683,https://www.google.com/maps/place/?q=place_id:ChIJk9m79gZi5IkRejQi_b7TbSM,Domestic,Airport
Plum Island Airport,Massachusetts,United States,"24 Plum Island Turnpike, Newburyport",42.7956016,-70.8412625,https://www.google.com/maps/place/?q=place_id:ChIJoRwnR0Pg4okR2PDpRQBUheM,Domestic,Airport
North Central State Airport,Rhode Island,United States,"300 Jenckes Hill Rd, Smithfield",41.920192,-71.489259,https://www.google.com/maps/place/?q=place_id:ChIJp69bo2RB5IkR-UylBr4Btck,Domestic,Airport
Plymouth Municipal Airport,Massachusetts,United States,"246 S Meadow Rd, Plymouth",41.9095375,-70.733003,https://www.google.com/maps/place/?q=place_id:ChIJETwf85G75IkR5g__AYPGs34,Domestic,Airport
Cranland Airport,Massachusetts,United States,"777 Monponsett St, Hanson",42.023276,-70.8380089,https://www.google.com/maps/place/?q=place_id:ChIJCyCS-zuY5IkRjY99Q1SVxbg,Domestic,Airport
Boston Logan International Airport,Massachusetts,United States,Boston,42.3658907,-71.017547,https://www.google.com/maps/place/?q=place_id:ChIJOUwxvD1w44kR5c691fltRYY,International,Airport
Marshfield Municipal Airport - George Harlow Field - KGHG,Massachusetts,United States,"93 Old Colony Ln, Marshfield",42.0969546,-70.677247,https://www.google.com/maps/place/?q=place_id:ChIJIZgmBAGn5IkRBwlKYUUKBRc,Domestic,Airport
Pepperell Airport,Massachusetts,United States,"165 Nashua Rd, Pepperell",42.6942359,-71.5534738,https://www.google.com/maps/place/?q=place_id:ChIJ411IZ4u444kRM1r6n-dsDWQ,Domestic,Airport
Airport,Massachusetts,United States,Boston,42.3743111,-71.0302349,https://www.google.com/maps/place/?q=place_id:ChIJn4BvXUZw44kRu-tVQTGz3rE,Domestic,Airport
Hanscom Field Terminal,Massachusetts,United States,"200 Hanscom Dr, Bedford",42.4631416,-71.2913638,https://www.google.com/maps/place/?q=place_id:ChIJO-EpG_mb44kRg7C0MlqH3u0,Domestic,Airport
Hopedale Airport,Massachusetts,United States,"1 Airport Rd, Hopedale",42.1061928,-71.5101411,https://www.google.com/maps/place/?q=place_id:ChIJS6fwfZdt5IkRkyoZTVxdtRI,Domestic,Airport
Laurence G. Hanscom Field,Massachusetts,United States,"200 Hanscom Dr, Bedford",42.4629631,-71.287178,https://www.google.com/maps/place/?q=place_id:ChIJKf3rsaqe44kRTfS88RKN388,Domestic,Airport
Minute Man Air Field,Massachusetts,United States,"302 Boxboro Rd, Stow",42.4617817,-71.5184152,https://www.google.com/maps/place/?q=place_id:ChIJhTXwa1GS44kRBeFcDVg_t_4,Domestic,Airport
Terminal C - Departures,Massachusetts,United States,Boston,42.366635,-71.017167,https://www.google.com/maps/place/?q=place_id:ChIJdeHSVDxw44kR08RqnK0sTg0,Domestic,Unknown
Terminal E - Arrivals Level,Massachusetts,United States,Boston,42.3695141,-71.0204932,https://www.google.com/maps/place/?q=place_id:ChIJRR81qj5w44kRl3Fc63bWtek,Domestic,Unknown
Signature Aviation BOS - Boston Logan Int'l Airport,Massachusetts,United States,"240 Prescott St, Boston",42.3747861,-71.0232494,https://www.google.com/maps/place/?q=place_id:ChIJnfWx5Ddw44kRKctc5RWyWLg,Domestic,Airport
Sherman-Private Airport-Ma63,Massachusetts,United States,"210 Barker St, Pembroke",42.0758501,-70.8002105,https://www.google.com/maps/place/?q=place_id:ChIJ1YFnX_ah5IkR_ge2GTYyp50,Domestic,Airport
FlightLevel Aviation Norwood OWD,Massachusetts,United States,"125 Access Rd, Norwood",42.1872651,-71.1769928,https://www.google.com/maps/place/?q=place_id:ChIJwblxc2OA5IkRB8RxXqEdpxs,Domestic,Airport
Logan Airport Ferry Terminal,Massachusetts,United States,Boston,42.359789,-71.02734,https://www.google.com/maps/place/?q=place_id:ChIJu9cowmxw44kR04Yhe3_EM_4,Domestic,Airport
Kallander Field Airport,Massachusetts,United States,"20 Turnpike Rd, Southborough",42.3050363,-71.5055072,https://www.google.com/maps/place/?q=place_id:ChIJjQWzEz6K44kRKhz5PO3X-pI,Domestic,Airport
Unknown Field - 1MA5,Massachusetts,United States,"24 Fairview Dr, Southborough",42.2794562,-71.5423664,https://www.google.com/maps/place/?q=place_id:ChIJDQXml2B15IkRDseLcuwgVUI,Domestic,Airport
FlightLevel Aviation North Central SFZ,Rhode Island,United States,"300 Jenckes Hill Rd, Smithfield",41.9201842,-71.4891505,https://www.google.com/maps/place/?q=place_id:ChIJtRGzBStB5IkRTXAMdiKFT40,Domestic,Airport
Marshfield Muni Airport-GHG,Massachusetts,United States,"93 Old Colony Ln, Marshfield",42.0973666,-70.6774244,https://www.google.com/maps/place/?q=place_id:ChIJbQFfZwKn5IkRwfIg1VMPZbQ,Domestic,Airport
Boston / Logan Airport MA,Massachusetts,United States,Boston,42.364619,-71.020989,https://www.google.com/maps/place/?q=place_id:ChIJEf_X8BVw44kRqv4X0V6uymU,Domestic,Airport
Swissport,Massachusetts,United States,Winthrop,42.38632,-70.9778224,https://www.google.com/maps/place/?q=place_id:ChIJE8ue_Edu44kRBuL-CiWsDJ8,Domestic,Airport
Logan Express Braintree,Massachusetts,United States,"262 Forbes Rd, Braintree",42.2173617,-71.0370019,https://www.google.com/maps/place/?q=place_id:ChIJm2FjfxF944kRhOh7RhZmgIU,Domestic,Unknown
Noble Air Charter,Massachusetts,United States,"125 Access Rd Suite E, Norwood",42.187468,-71.1770178,https://www.google.com/maps/place/?q=place_id:ChIJ1ZbKM8eB5IkRURZMFFXZ0eI,Domestic,Airport
Gate 2 - Plymouth Municipal Airport,Massachusetts,United States,"246 S Meadow Rd, Plymouth",41.9115627,-70.7310849,https://www.google.com/maps/place/?q=place_id:ChIJV4Hxe4G_5IkRLGjl4BDVwMQ,Domestic,Airport
Sports Center Airport,Massachusetts,United States,Pepperell,42.6960277,-71.5505125,https://www.google.com/maps/place/?q=place_id:ChIJ2y4AYou444kRiyyZSXlW1YE,Domestic,Airport
Marshfield NDB IMR 368,Massachusetts,United States,Marshfield,42.0980354,-70.6758024,https://www.google.com/maps/place/?q=place_id:ChIJ0aXRLQKn5IkRzgRgid1MIb0,Domestic,Airport
Grandview Aviation (Boston),Massachusetts,United States,"380 Hanscom Dr, Bedford",42.4608636,-71.2946594,https://www.google.com/maps/place/?q=place_id:ChIJf7hrzZ2b44kRMcZnaIVTMw4,Domestic,Airport
Central NDB SFZ 241,Rhode Island,United States,Smithfield,41.9190641,-71.4885858,https://www.google.com/maps/place/?q=place_id:ChIJocXwrXpB5IkRQLSVGZJbRoE,Domestic,Airport
Airport to Worcester,Massachusetts,United States,"423 Eastern Ave unit 304, Chelsea",42.4002748,-71.0196457,https://www.google.com/maps/place/?q=place_id:ChIJGQaxO9tx44kRUBfJQqJ7Ips,Domestic,Airport
The Port,Massachusetts,United States,Cambridge,42.3670529,-71.0958314,https://www.google.com/maps/place/?q=place_id:ChIJZRMILK1w44kRUpAdf1gHKsI,Domestic,Unknown
Royal Caribbean Cruise Port,Massachusetts,United States,"1 Black Falcon Ave, Boston",42.3436764,-71.0311274,https://www.google.com/maps/place/?q=place_id:ChIJr2Pfup5644kR5aul2DmbVls,Domestic,Unknown
Ports America Inc,Massachusetts,United States,"1 Black Falcon Ave, Boston",42.3437882,-71.0275232,https://www.google.com/maps/place/?q=place_id:ChIJDQzFDJx644kR9kG0XCKxmls,Domestic,Unknown
Flynn Cruiseport Boston Black Falcon Terminal,Massachusetts,United States,"1 Black Falcon Ave, Boston",42.3435791,-71.0335127,https://www.google.com/maps/place/?q=place_id:ChIJMaAVWIJw44kRdp_8JM1UPkw,Domestic,Unknown
Flynn Cruiseport Boston,Massachusetts,United States,"1 Black Falcon Ave, Boston",42.3437951,-71.0318637,https://www.google.com/maps/place/?q=place_id:ChIJhdx8u69744kRWMYiRlvz24o,Domestic,Unknown
Port 305,Massachusetts,United States,"305 Victory Rd, Quincy",42.2990397,-71.0289962,https://www.google.com/maps/place/?q=place_id:ChIJuS9JeRZ744kRx3Shyf-TIVo,Domestic,Unknown
North Atlantic Ports Association Inc,Massachusetts,United States,"205 North St, Walpole",42.1603685,-71.2516154,https://www.google.com/maps/place/?q=place_id:ChIJc7ivUJWbskwRSTbySaOTfCY,Domestic,Unknown
Port Norfolk Yacht Club,Massachusetts,United States,"179 Walnut St, Boston",42.291147,-71.0394232,https://www.google.com/maps/place/?q=place_id:ChIJQ8OmmHJ744kRSgGGIZPL8_M,Domestic,Unknown
Boston Cruise Port,Massachusetts,United States,"Black Falcon Ave, Boston",42.3439282,-71.0319455,https://www.google.com/maps/place/?q=place_id:ChIJ-T6JvWd744kRg0a4n3Fht4w,Domestic,Unknown
The Port Tavern,Massachusetts,United States,"84 State St, Newburyport",42.8092621,-70.8707808,https://www.google.com/maps/place/?q=place_id:ChIJNbpYj6jh4okRAq2fR2es70c,Domestic,Unknown
Port 45 Boston,Massachusetts,United States,"45 W 3rd St, Boston",42.3422216,-71.05416,https://www.google.com/maps/place/?q=place_id:ChIJxw3xtXx644kRBMFohSOO3V4,Domestic,Unknown
Beverly Port Marina Inc,Massachusetts,United States,"43 Water St, Beverly",42.5413881,-70.8837038,https://www.google.com/maps/place/?q=place_id:ChIJJ_y_CBgU44kRNIRIjl4PtH4,Domestic,Unknown
The Port of Peri Peri,Massachusetts,United States,"965 Old Post Rd, Walpole",42.124413,-71.23243,https://www.google.com/maps/place/?q=place_id:ChIJ4ytsj5d95IkRrVRY3F3E_40,Domestic,Unknown
Yarmouth Port,Massachusetts,United States,"575 Boylston St, Boston",42.3505887,-71.0765653,https://www.google.com/maps/place/?q=place_id:ChIJVVXFfwx644kRrBS1kct3Wo0,Domestic,Unknown
Old Harbor,Massachusetts,United States,Boston,42.3259105,-71.0390631,https://www.google.com/maps/place/?q=place_id:ChIJMw7XIPJ644kRzPU0OdoCAzk,Domestic,Unknown
Port-A-Pottie,Massachusetts,United States,"86 Taylor Rd, Acton",42.474585,-71.4371183,https://www.google.com/maps/place/?q=place_id:ChIJIcx9AwCR44kRyHPvMhvrrik,Domestic,Unknown
River,New Hampshire,United States,"Willow Street Bridge, Willow St, Pelham",42.718844,-71.3239915,https://www.google.com/maps/place/?q=place_id:ChIJQ2_xCwev44kRLDXJiN2UpfA,Domestic,Unknown
Petapawag Canoe Launch,Massachusetts,United States,"Nod Rd, Groton",42.6274376,-71.5926191,https://www.google.com/maps/place/?q=place_id:ChIJV7NOPwDB44kRu0p0-IsuqzE,Domestic,Unknown
Seaport,Massachusetts,United States,"Fan Pier Boulevard, Boston",42.3549598,-71.0441368,https://www.google.com/maps/place/?q=place_id:ChIJJzJVgH1x44kRRaGkswGVtzI,Domestic,Unknown
Malden River Channel,Massachusetts,United States,Medford,42.4014616,-71.0748915,https://www.google.com/maps/place/?q=place_id:ChIJXWLhWQBx44kRkai5Hy9nUdM,Domestic,Unknown
"Boston Middle Passage Port Marker, Long Wharf",Massachusetts,United States,"Long Wharf, Boston",42.3599852,-71.0496875,https://www.google.com/maps/place/?q=place_id:ChIJtV790Ghx44kRKfYkina-9Ps,Domestic,Unknown
Neponset / Port Norfolk,Massachusetts,United States,Boston,42.2909424,-71.0468053,https://www.google.com/maps/place/?q=place_id:ChIJuQt5f3Z744kRFAz5KqQrc9A,Domestic,Unknown
Hyannis Port Research,Massachusetts,United States,"75 2nd Ave #210, Needham",42.3039231,-71.2184939,https://www.google.com/maps/place/?q=place_id:ChIJzwnAihiC44kR3IQAN_xR4jM,Domestic,Unknown
East Gloucester Marine,Massachusetts,United States,"8 Norwood Ct, Gloucester",42.6115842,-70.6504459,https://www.google.com/maps/place/?q=place_id:ChIJiVexOxIl44kRZ91zY4bz-V0,Domestic,Unknown
Commissioner's Landing,Massachusetts,United States,Boston,42.3586238,-71.0740811,https://www.google.com/maps/place/?q=place_id:ChIJNzoGn_hx44kR2b6CTvnm1KE,Domestic,Unknown
Port Wealth Management,Massachusetts,United States,"1 Harris St, Newburyport",42.8087197,-70.8717637,https://www.google.com/maps/place/?q=place_id:ChIJO_xZgpJolIARWGMCC1sUWfo,Domestic,Unknown
Earth Port Film Festival,Massachusetts,United States,"3 Graf Rd STE 11, Newburyport",42.8064094,-70.8820422,https://www.google.com/maps/place/?q=place_id:ChIJq0_FjKLh4okRLflhZQ8ZLY4,Domestic,Unknown
Newburyport,Massachusetts,United States,"25 Boston Way, Newburyport",42.79784,-70.87797,https://www.google.com/maps/place/?q=place_id:ChIJ-4vLILzh4okRkHIbDKHmt2o,Domestic,Unknown
"Dr. Ava Port, MD",Massachusetts,United States,"850 Harrison Ave, Boston",42.3344451,-71.0748268,https://www.google.com/maps/place/?q=place_id:ChIJX12uvz9644kRsEEQ5dCPaqE,Domestic,Unknown
South Port Marine,Massachusetts,United States,"Located at Popes Landing, 10 Harbor St, Danvers",42.5561481,-70.9217764,https://www.google.com/maps/place/?q=place_id:ChIJGTIsHc4T44kRq_ZN2dcXKik,Domestic,Unknown
Port One Companies,Massachusetts,United States,"133 Federal St #901, Boston",42.3542677,-71.0566067,https://www.google.com/maps/place/?q=place_id:ChIJq6r1pkVw44kRmTyMIV8QzXU,Domestic,Unknown
The Marina at Rowes Wharf,Massachusetts,United States,"50 Rowes Wharf, Boston",42.356449,-71.0502147,https://www.google.com/maps/place/?q=place_id:ChIJR8ES8X1w44kRlPol63AoTkM,Domestic,Unknown
Port Plastics Boston,Massachusetts,United States,"101 Brick Kiln Rd, Chelmsford",42.5951232,-71.3056793,https://www.google.com/maps/place/?q=place_id:ChIJPy3jidmj44kRCDCElL81W-E,Domestic,Unknown
"Reeley Hooked Charters, Beverly Port Marin",Massachusetts,United States,Beverly,42.5584283,-70.880049,https://www.google.com/maps/place/?q=place_id:ChIJRwBDzVcX44kRGwUq0cLj1_g,Domestic,Unknown
SoulCycle PORT - Seaport,Massachusetts,United States,"101 Seaport Blvd, Boston",42.3511382,-71.0454207,https://www.google.com/maps/place/?q=place_id:ChIJPzKnFX9w44kRVDwHjjAUbIg,Domestic,Unknown
Port Gutters,Massachusetts,United States,"177 Elm St, Byfield",42.7392226,-70.9270383,https://www.google.com/maps/place/?q=place_id:ChIJ4YyE4jYc44kRfMfe2B5tHUk,Domestic,Unknown
Constitution Marina and Bed & Breakfast Afloat,Massachusetts,United States,"28 Constitution Rd, Boston",42.3706088,-71.0598245,https://www.google.com/maps/place/?q=place_id:ChIJR6ysNo1w44kRo6Nul8-8L0Y,Domestic,Unknown
Capital Region International Airport,Michigan,United States,"4100 Capital City Blvd, Lansing",42.7746852,-84.5923459,https://www.google.com/maps/place/?q=place_id:ChIJ92IE8iDrIogRpweBeBXTD0Y,International,Airport
Livingston County Spencer J. Hardy Airport,Michigan,United States,"3399 County Airport Dr, Howell",42.6308264,-83.9794446,https://www.google.com/maps/place/?q=place_id:ChIJkQ154tI-I4gRVyHUnKfujKU,Domestic,Airport
Owosso Community Airport - KRNP,Michigan,United States,"205 Airport Dr, Owosso",42.9947929,-84.1409149,https://www.google.com/maps/place/?q=place_id:ChIJ_yGBJakHI4gRt_04yKPsY94,Domestic,Airport
Mason Jewett Airport (KTEW),Michigan,United States,"655 Aviation Drive, Mason",42.5634498,-84.4244613,https://www.google.com/maps/place/?q=place_id:ChIJLWbVaA7QIogRX2wQCWmjPeY,Domestic,Airport
Ionia County Airport,Michigan,United States,"468 E Sprague Rd, Ionia",42.9410286,-85.0728446,https://www.google.com/maps/place/?q=place_id:ChIJD-h-SVl6GIgRHz_DoQef2mo,Domestic,Airport
Abrams Municipal Airport (4D0),Michigan,United States,"16815 Wright Rd, Grand Ledge",42.7723704,-84.734054,https://www.google.com/maps/place/?q=place_id:ChIJTwkVGa2XIogRtHaH_Od9fXI,Domestic,Airport
"Terminal, LAN",Michigan,United States,"3223 W Hangar Dr, Lansing",42.7751333,-84.5891248,https://www.google.com/maps/place/?q=place_id:ChIJeZZkpCDrIogRRxd2P76nVVM,Domestic,Airport
Maple Grove Airport-65g,Michigan,United States,"7394 W Sherwood Rd, Fowlerville",42.7161621,-84.0618614,https://www.google.com/maps/place/?q=place_id:ChIJyV3MWtIXI4gRnqpvm-iQPfs,Domestic,Airport
Ionia County Airport-Y70,Michigan,United States,"3147 S State Rd, Ionia",42.9403602,-85.0741307,https://www.google.com/maps/place/?q=place_id:ChIJof_IuPF6GIgRzO7nJ2ZC3TM,Domestic,Airport
Richmond Field,Michigan,United States,"19935 Doyle, Gregory",42.4447319,-84.0649732,https://www.google.com/maps/place/?q=place_id:ChIJDf8iUFEyI4gRt2fggk3b81Y,Domestic,Airport
Fitch H Beach Airport (KFPK),Michigan,United States,"1325 Island Hwy, Charlotte",42.5699863,-84.8118462,https://www.google.com/maps/place/?q=place_id:ChIJ_Xnw_J6vIogRUduaUyhFo14,Domestic,Airport
Skyway Estates Airport,Michigan,United States,Eaton Rapids,42.5836518,-84.6513543,https://www.google.com/maps/place/?q=place_id:ChIJ0Y7UkdW5IogRFxfBQXiopAE,Domestic,Airport
Wend Valley Airport-49G,Michigan,United States,"3711 Valley Hwy, Charlotte",42.5811633,-84.9096951,https://www.google.com/maps/place/?q=place_id:ChIJwV9hoWioIogRQaOsc-u4F3A,Domestic,Airport
Forest Hill Airport-3F5,Michigan,United States,"7415 S Forest Hill Rd, St Johns",42.9105398,-84.6782594,https://www.google.com/maps/place/?q=place_id:ChIJYz0gbOmNIogRRz1wVK38USI,Domestic,Airport
Archer Memorial Field Airport-2S3,Michigan,United States,"7666 Linton Rd, St Johns",42.906239,-84.4704222,https://www.google.com/maps/place/?q=place_id:ChIJYagxYEjwIogRg6mpIQ-4oaA,Domestic,Airport
Maidens Airport - 89Y,Michigan,United States,"5155 Zimmer Rd, Williamston",42.734642,-84.322246,https://www.google.com/maps/place/?q=place_id:ChIJXw_56Y_gIogRM9MSDBCmDeQ,Domestic,Airport
Hoerners Corners Airport-MI10,Michigan,United States,"10394 Wacousta Rd, DeWitt",42.8656329,-84.7045432,https://www.google.com/maps/place/?q=place_id:ChIJM9F415qRIogRVGFYcVrqiqc,Domestic,Airport
Cloud 9 Airport,Michigan,United States,"9830 W Coon Lake Rd, Webberville",42.5496662,-84.1046729,https://www.google.com/maps/place/?q=place_id:ChIJ7wvTfQEwI4gR_IPkinDeKbU,Domestic,Airport
Schiffer Acres Airport 3S5,Michigan,United States,"3473 N Shepardsville Rd, Ovid",43.0358662,-84.4350385,https://www.google.com/maps/place/?q=place_id:ChIJP9iDdAH4IogRFGgRtrNTq2w,Domestic,Airport
رینڈولفز لینڈینگ ایریا,Michigan,United States,"8712 N Williams Rd, St Johns",43.112365,-84.522055,https://www.google.com/maps/place/?q=place_id:ChIJeSVG-lJZIogRbUdg3w2WKbE,Domestic,Airport
Richmond Airport - Glider Aircraft,Michigan,United States,"19935 Doyle, Gregory",42.445775,-84.0656092,https://www.google.com/maps/place/?q=place_id:ChIJibEew1EyI4gRLA5kgEwD-HQ,Domestic,Airport
Minikey Airport-MI13,Michigan,United States,"568 E Boyer Rd, Fenwick",43.1627985,-85.0627894,https://www.google.com/maps/place/?q=place_id:ChIJ9WkrXTSEGIgRV-xG_zPr9bU,Domestic,Airport
Glowacki Airport-97G,Michigan,United States,"3561 M-21, St Johns",43.0015103,-84.5933519,https://www.google.com/maps/place/?q=place_id:ChIJp7kFCff2IogRHfog8rnqMo8,Domestic,Airport
Maple Air Manor Airfield,Michigan,United States,Eaton Rapids,42.4661111,-84.7125,https://www.google.com/maps/place/?q=place_id:ChIJE2ru4gqzIogRPM-UCd91zS4,Domestic,Airport
Tripp Creek Airport 39T,Michigan,United States,"5254 N Chandler Rd, Elsie",43.0645971,-84.4874743,https://www.google.com/maps/place/?q=place_id:ChIJA714XPJYIogRjFsJLWZEbQM,Domestic,Airport
Wightman Airport-7MI6,Michigan,United States,"Easton Rd, Owosso",43.1136642,-84.0983391,https://www.google.com/maps/place/?q=place_id:ChIJVReCi_alI4gRMXhEuBNRf8Y,Domestic,Airport
Hiram Cure Airport (C43),Michigan,United States,Sunfield,42.7692785,-84.9627875,https://www.google.com/maps/place/?q=place_id:ChIJTzpYOo4UI4gRKWSWQ_Sjhvc,Domestic,Airport
Riske Airport,Michigan,United States,Springport,42.3667053,-84.6871983,https://www.google.com/maps/place/?q=place_id:ChIJ0f3DqvVLPYgRDEHdu1OdXhk,Domestic,Airport
Benz Aviation,Michigan,United States,"3152-3198 Access Rd, Ionia",42.9398753,-85.0666181,https://www.google.com/maps/place/?q=place_id:ChIJcVta2_F6GIgRR8gy72oHx2I,Domestic,Airport
The Port,Michigan,United States,"143 Kent St, Portland",42.8697156,-84.9026655,https://www.google.com/maps/place/?q=place_id:ChIJvzwaZbOdIogRQwa3tBQo06U,Domestic,Unknown
The Grand River,Michigan,United States,Rives Junction,42.4061947,-84.476136,https://www.google.com/maps/place/?q=place_id:ChIJW4nEgNszPYgRkohIIt9P8Iw,Domestic,Unknown
